Data Type Code,Data Type Description,Data Time,Data Value,Unit
QOB,MANUAL-Observed Discharge 3,2003-06-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-06-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-07-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-08-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-09-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-10-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-11-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2003-12-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-01-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-02-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-03-31T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-16T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-17T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-18T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-19T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-20T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-21T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-22T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-23T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-24T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-25T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-26T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-27T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-28T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-29T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-04-30T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-01T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-02T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-03T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-04T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-05T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-06T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-07T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-08T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-09T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-10T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-11T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-12T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-13T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-14T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-15T08:00:00,0,m3/sec
QOB,MANUAL-Observed Discharge 3,2004-05-16T08:00:00,0,m3/sec
