Data Type Code,Data Type Description,Data Time,Data Value,Unit
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-17T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-17T17:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-18T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-18T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-19T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-19T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-20T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-20T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-21T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-21T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-22T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-22T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-23T08:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-23T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-24T08:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-24T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-25T08:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-25T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-26T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-26T17:30:02,60,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-27T08:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-27T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-28T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-28T17:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-29T08:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-29T17:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-30T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-30T17:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-31T08:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2017-12-31T17:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-01T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-01T17:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-02T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-02T17:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-03T08:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-03T17:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-04T08:30:02,54,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-04T17:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-05T08:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-05T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-06T08:30:02,48,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-06T17:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-07T08:30:02,50,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-07T17:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-08T08:30:02,58,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-08T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-09T08:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-09T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-10T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-10T17:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-11T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-11T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-12T08:30:02,66,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-12T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-13T08:30:02,67,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-13T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-14T08:30:02,53,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-14T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-15T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-15T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-16T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-16T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-17T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-17T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-18T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-18T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-19T08:30:02,41,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-19T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-20T08:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-20T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-21T08:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-21T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-22T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-22T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-23T08:30:02,89,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-23T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-24T08:30:02,88,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-24T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-25T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-25T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-26T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-26T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-27T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-27T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-28T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-28T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-29T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-29T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-30T08:30:02,81,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-30T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-31T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-01-31T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-01T08:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-01T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-02T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-02T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-03T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-03T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-04T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-04T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-05T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-05T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-06T08:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-06T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-07T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-07T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-08T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-08T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-09T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-09T17:30:02,50,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-10T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-10T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-11T08:30:02,90,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-11T17:30:02,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-12T08:30:02,89,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-12T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-13T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-13T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-14T08:30:02,90,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-14T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-15T08:30:02,89,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-15T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-16T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-16T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-17T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-17T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-18T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-18T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-19T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-19T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-20T08:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-20T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-21T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-21T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-22T08:30:02,90,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-22T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-23T08:30:02,90,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-23T17:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-24T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-24T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-25T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-25T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-26T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-26T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-27T08:30:02,80,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-27T17:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-28T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-02-28T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-01T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-01T17:30:02,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-02T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-02T17:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-03T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-03T17:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-04T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-04T17:30:02,54,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-05T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-05T17:30:02,62,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-06T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-06T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-07T08:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-07T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-08T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-08T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-09T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-09T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-10T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-10T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-11T08:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-11T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-12T08:30:02,91,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-12T17:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-13T08:30:02,68,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-13T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-14T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-14T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-15T08:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-15T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-16T08:30:02,91,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-16T17:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-17T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-17T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-18T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-18T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-19T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-19T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-20T08:30:02,82,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-20T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-21T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-21T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-22T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-22T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-23T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-23T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-24T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-24T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-25T08:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-25T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-26T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-26T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-27T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-27T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-28T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-28T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-29T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-29T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-30T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-30T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-31T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-03-31T17:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-01T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-01T17:30:02,86,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-02T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-02T17:30:02,86,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-03T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-03T17:30:02,86,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-04T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-04T17:30:02,93,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-05T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-05T17:30:02,93,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-06T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-06T17:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-07T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-07T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-08T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-08T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-09T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-09T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-10T08:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-10T17:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-11T08:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-11T17:30:02,67,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-12T08:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-12T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-13T08:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-13T17:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-14T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-14T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-15T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-15T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-16T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-16T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-17T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-17T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-18T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-18T17:30:02,67,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-19T08:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-19T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-20T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-20T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-21T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-21T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-22T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-22T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-23T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-23T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-24T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-24T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-25T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-25T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-26T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-26T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-27T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-27T17:30:02,73,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-28T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-28T17:30:02,79,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-29T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-29T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-30T08:30:02,63,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-04-30T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-01T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-01T17:30:02,75,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-02T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-02T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-03T08:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-03T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-04T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-04T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-05T08:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-05T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-06T08:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-06T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-07T08:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-07T17:30:02,67,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-08T08:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-08T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-09T08:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-09T17:30:02,61,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-10T08:30:02,58,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-10T17:30:02,55,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-11T08:30:02,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-11T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-12T08:30:02,53,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-12T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-13T08:30:02,52,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-13T17:30:02,65,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-14T08:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-14T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-15T08:30:02,56,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-15T17:30:02,58,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-16T08:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-16T17:30:02,57,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-17T08:30:02,70,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-17T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-18T08:30:02,69,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-18T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-19T08:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-19T17:30:02,74,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-20T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-20T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-21T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-21T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-22T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-22T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-23T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-23T17:30:02,85,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-24T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-24T17:30:02,77,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-25T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-25T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-26T08:30:02,76,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-26T17:30:02,64,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-27T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-27T17:30:02,53,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-28T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-28T17:30:02,59,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-29T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-29T17:30:02,71,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-30T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-30T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-31T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-05-31T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-01T08:30:02,92,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-01T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-02T08:30:02,83,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-02T17:30:02,72,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-03T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-03T17:30:02,78,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-04T08:30:02,84,%
MHS,MANUAL-Relative Humidity by Thermometer,2018-06-04T17:30:02,72,%
